uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
98a278ea77ef11eeaed528c2dd2980ba,11,11-2,11-2-1,Keqing,Fischl,Kirara,Kaedehara Kazuha,2023-10-17 02:51:07+00:00
98a278ea77ef11eeaed528c2dd2980ba,11,11-2,11-2-2,Alhaitham,Yae Miko,Kuki Shinobu,Nahida,2023-10-17 02:52:09+00:00
98a278ea77ef11eeaed528c2dd2980ba,11,11-3,11-3-1,Keqing,Fischl,Kirara,Kaedehara Kazuha,2023-10-17 02:53:13+00:00
98a278ea77ef11eeaed528c2dd2980ba,11,11-3,11-3-2,Alhaitham,Yae Miko,Kuki Shinobu,Nahida,2023-10-17 02:54:32+00:00
98a278ea77ef11eeaed528c2dd2980ba,12,12-1,12-1-1,Lyney,Bennett,Layla,Kaedehara Kazuha,2023-10-28 19:47:52+00:00
98a278ea77ef11eeaed528c2dd2980ba,12,12-1,12-1-2,Alhaitham,Yae Miko,Kuki Shinobu,Nahida,2023-10-28 19:49:44+00:00
98a278ea77ef11eeaed528c2dd2980ba,12,12-2,12-2-1,Lyney,Bennett,Layla,Kaedehara Kazuha,2023-10-28 19:57:46+00:00
98a278ea77ef11eeaed528c2dd2980ba,12,12-2,12-2-2,Alhaitham,Yae Miko,Kuki Shinobu,Nahida,2023-10-28 19:58:52+00:00
98a278ea77ef11eeaed528c2dd2980ba,12,12-3,12-3-1,Lyney,Bennett,Layla,Kaedehara Kazuha,2023-10-28 19:59:55+00:00
98a278ea77ef11eeaed528c2dd2980ba,12,12-3,12-3-2,Alhaitham,Yae Miko,Kuki Shinobu,Nahida,2023-10-28 20:03:39+00:00
98a278eb77ef11eebd0e28c2dd2980ba,11,11-1,11-1-1,Nahida,Nilou,Yelan,Sangonomiya Kokomi,2023-10-22 06:34:13+00:00
98a278eb77ef11eebd0e28c2dd2980ba,11,11-1,11-1-2,Dehya,Kaedehara Kazuha,Bennett,Xiangling,2023-10-22 06:34:56+00:00
98a278eb77ef11eebd0e28c2dd2980ba,11,11-2,11-2-1,Nahida,Nilou,Yelan,Sangonomiya Kokomi,2023-10-22 06:35:53+00:00
98a278eb77ef11eebd0e28c2dd2980ba,11,11-2,11-2-2,Dehya,Kaedehara Kazuha,Bennett,Xiangling,2023-10-22 06:37:16+00:00
98a278eb77ef11eebd0e28c2dd2980ba,11,11-3,11-3-1,Nahida,Nilou,Yelan,Sangonomiya Kokomi,2023-10-22 06:38:21+00:00
98a278eb77ef11eebd0e28c2dd2980ba,11,11-3,11-3-2,Dehya,Kaedehara Kazuha,Bennett,Xiangling,2023-10-22 06:39:08+00:00
98a278eb77ef11eebd0e28c2dd2980ba,12,12-1,12-1-1,Dehya,Kaedehara Kazuha,Bennett,Xiangling,2023-10-22 06:41:48+00:00
98a278eb77ef11eebd0e28c2dd2980ba,12,12-1,12-1-2,Zhongli,Raiden Shogun,Neuvillette,Nahida,2023-10-22 06:43:45+00:00
98a278eb77ef11eebd0e28c2dd2980ba,12,12-2,12-2-1,Dehya,Kaedehara Kazuha,Bennett,Xiangling,2023-10-22 06:45:08+00:00
98a278eb77ef11eebd0e28c2dd2980ba,12,12-2,12-2-2,Zhongli,Raiden Shogun,Neuvillette,Nahida,2023-10-22 06:46:31+00:00
98a278eb77ef11eebd0e28c2dd2980ba,12,12-3,12-3-1,Dehya,Kaedehara Kazuha,Bennett,Xiangling,2023-10-22 06:47:35+00:00
98a278eb77ef11eebd0e28c2dd2980ba,12,12-3,12-3-2,Zhongli,Raiden Shogun,Neuvillette,Nahida,2023-10-22 06:49:17+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,11,11-1,11-1-1,Neuvillette,,,,2023-10-16 21:52:42+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,11,11-1,11-1-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-10-16 21:54:10+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,11,11-2,11-2-1,Neuvillette,,,,2023-10-16 21:55:21+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,11,11-2,11-2-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-10-16 21:56:43+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,11,11-3,11-3-1,Neuvillette,,,,2023-10-16 21:57:47+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,11,11-3,11-3-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-10-16 21:59:12+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,12,12-1,12-1-1,Kamisato Ayaka,Kaedehara Kazuha,Shenhe,Diona,2023-10-16 22:04:20+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,12,12-1,12-1-2,Neuvillette,Zhongli,Beidou,Fischl,2023-10-16 22:05:33+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Kaedehara Kazuha,Shenhe,Diona,2023-10-16 22:07:50+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,12,12-2,12-2-2,Neuvillette,Zhongli,Beidou,Fischl,2023-10-16 22:09:12+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,12,12-3,12-3-1,Kamisato Ayaka,Kaedehara Kazuha,Shenhe,Diona,2023-10-16 22:14:45+00:00
98a278ec77ef11ee8a1c28c2dd2980ba,12,12-3,12-3-2,Neuvillette,Zhongli,Beidou,Fischl,2023-10-16 22:16:12+00:00
98a278ed77ef11eea82b28c2dd2980ba,11,11-1,11-1-1,Wanderer,Kaedehara Kazuha,Yelan,Layla,2023-10-16 20:49:39+00:00
98a278ed77ef11eea82b28c2dd2980ba,11,11-1,11-1-2,Alhaitham,Nahida,Xingqiu,Kuki Shinobu,2023-10-16 20:50:55+00:00
98a278ed77ef11eea82b28c2dd2980ba,11,11-2,11-2-1,Wanderer,Kaedehara Kazuha,Yelan,Layla,2023-10-16 20:52:03+00:00
98a278ed77ef11eea82b28c2dd2980ba,11,11-2,11-2-2,Alhaitham,Nahida,Xingqiu,Kuki Shinobu,2023-10-16 20:52:57+00:00
98a278ed77ef11eea82b28c2dd2980ba,11,11-3,11-3-1,Wanderer,Kaedehara Kazuha,Yelan,Layla,2023-10-16 20:54:26+00:00
98a278ed77ef11eea82b28c2dd2980ba,11,11-3,11-3-2,Alhaitham,Nahida,Xingqiu,Kuki Shinobu,2023-10-16 20:55:41+00:00
98a278ed77ef11eea82b28c2dd2980ba,12,12-1,12-1-1,Wriothesley,Kaedehara Kazuha,Thoma,Bennett,2023-10-19 00:57:50+00:00
98a278ed77ef11eea82b28c2dd2980ba,12,12-1,12-1-2,Wanderer,Faruzan,Xingqiu,Mika,2023-10-19 00:59:32+00:00
98a278ed77ef11eea82b28c2dd2980ba,12,12-2,12-2-1,Wriothesley,Kaedehara Kazuha,Thoma,Bennett,2023-10-19 01:02:36+00:00
98a278ed77ef11eea82b28c2dd2980ba,12,12-2,12-2-2,Wanderer,Faruzan,Xingqiu,Mika,2023-10-19 01:04:22+00:00
98a278ed77ef11eea82b28c2dd2980ba,12,12-3,12-3-1,Wriothesley,Kaedehara Kazuha,Thoma,Bennett,2023-10-19 01:06:15+00:00
98a278ed77ef11eea82b28c2dd2980ba,12,12-3,12-3-2,Wanderer,Faruzan,Xingqiu,Mika,2023-10-19 01:08:38+00:00
98a278ee77ef11eeaac928c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Kaedehara Kazuha,Yelan,Bennett,2023-10-18 14:08:06+00:00
98a278ee77ef11eeaac928c2dd2980ba,11,11-1,11-1-2,Alhaitham,Nahida,Xingqiu,Kuki Shinobu,2023-10-18 14:08:53+00:00
98a278ee77ef11eeaac928c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Kaedehara Kazuha,Yelan,Bennett,2023-10-18 14:09:32+00:00
98a278ee77ef11eeaac928c2dd2980ba,11,11-2,11-2-2,Alhaitham,Nahida,Xingqiu,Kuki Shinobu,2023-10-18 14:10:26+00:00
98a278ee77ef11eeaac928c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Kaedehara Kazuha,Yelan,Bennett,2023-10-18 14:14:16+00:00
98a278ee77ef11eeaac928c2dd2980ba,11,11-3,11-3-2,Alhaitham,Nahida,Xingqiu,Kuki Shinobu,2023-10-18 14:15:17+00:00
98a278ee77ef11eeaac928c2dd2980ba,12,12-1,12-1-1,Alhaitham,Nahida,Xingqiu,Kuki Shinobu,2023-10-18 14:16:31+00:00
98a278ee77ef11eeaac928c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Kaedehara Kazuha,Yelan,Bennett,2023-10-18 14:17:22+00:00
98a278ee77ef11eeaac928c2dd2980ba,12,12-2,12-2-1,Alhaitham,Nahida,Xingqiu,Kuki Shinobu,2023-10-18 14:33:22+00:00
98a278ee77ef11eeaac928c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Kaedehara Kazuha,Yelan,Bennett,2023-10-18 14:34:21+00:00
98a278ee77ef11eeaac928c2dd2980ba,12,12-3,12-3-1,Alhaitham,Nahida,Xingqiu,Kuki Shinobu,2023-10-18 14:42:15+00:00
98a278ee77ef11eeaac928c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Kaedehara Kazuha,Yelan,Bennett,2023-10-18 14:43:43+00:00
98a278ef77ef11ee98bf28c2dd2980ba,11,11-1,11-1-1,Kaedehara Kazuha,Kamisato Ayaka,Shenhe,Sangonomiya Kokomi,2023-10-22 08:01:12+00:00
98a278ef77ef11ee98bf28c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Xiangling,Xingqiu,Bennett,2023-10-22 08:02:13+00:00
98a278ef77ef11ee98bf28c2dd2980ba,11,11-2,11-2-1,Kaedehara Kazuha,Kamisato Ayaka,Shenhe,Sangonomiya Kokomi,2023-10-22 08:02:45+00:00
98a278ef77ef11ee98bf28c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Xiangling,Xingqiu,Bennett,2023-10-22 08:03:58+00:00
98a278ef77ef11ee98bf28c2dd2980ba,11,11-3,11-3-1,Kaedehara Kazuha,Kamisato Ayaka,Shenhe,Sangonomiya Kokomi,2023-10-22 08:04:42+00:00
98a278ef77ef11ee98bf28c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Xiangling,Xingqiu,Bennett,2023-10-22 08:05:49+00:00
98a278ef77ef11ee98bf28c2dd2980ba,12,12-1,12-1-1,Kaedehara Kazuha,Kamisato Ayaka,Shenhe,Sangonomiya Kokomi,2023-10-22 08:07:24+00:00
98a278ef77ef11ee98bf28c2dd2980ba,12,12-1,12-1-2,Yelan,Nahida,Xingqiu,Kuki Shinobu,2023-10-22 08:08:37+00:00
98a278ef77ef11ee98bf28c2dd2980ba,12,12-2,12-2-1,Kaedehara Kazuha,Kamisato Ayaka,Shenhe,Sangonomiya Kokomi,2023-10-22 08:10:00+00:00
98a278ef77ef11ee98bf28c2dd2980ba,12,12-2,12-2-2,Yelan,Nahida,Xingqiu,Kuki Shinobu,2023-10-22 08:10:52+00:00
98a278ef77ef11ee98bf28c2dd2980ba,12,12-3,12-3-1,Kaedehara Kazuha,Kamisato Ayaka,Shenhe,Sangonomiya Kokomi,2023-10-22 08:13:23+00:00
98a278ef77ef11ee98bf28c2dd2980ba,12,12-3,12-3-2,Yelan,Nahida,Xingqiu,Kuki Shinobu,2023-10-22 08:14:32+00:00
98a278f077ef11eeaa5828c2dd2980ba,11,11-1,11-1-1,Hu Tao,Xingqiu,Yelan,Venti,2023-10-16 17:46:55+00:00
98a278f077ef11eeaa5828c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Nahida,Kaedehara Kazuha,Bennett,2023-10-16 17:47:51+00:00
98a278f077ef11eeaa5828c2dd2980ba,11,11-2,11-2-1,Hu Tao,Xingqiu,Yelan,Venti,2023-10-16 17:49:01+00:00
98a278f077ef11eeaa5828c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Nahida,Kaedehara Kazuha,Bennett,2023-10-16 17:50:24+00:00
98a278f077ef11eeaa5828c2dd2980ba,11,11-3,11-3-1,Hu Tao,Xingqiu,Yelan,Venti,2023-10-16 17:51:34+00:00
98a278f077ef11eeaa5828c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Nahida,Kaedehara Kazuha,Bennett,2023-10-16 17:52:44+00:00
98a278f077ef11eeaa5828c2dd2980ba,12,12-1,12-1-1,Alhaitham,Nahida,Xingqiu,Bennett,2023-10-16 18:33:48+00:00
98a278f077ef11eeaa5828c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Yelan,Mona,Kaedehara Kazuha,2023-10-16 18:35:23+00:00
98a278f077ef11eeaa5828c2dd2980ba,12,12-2,12-2-1,Hu Tao,Xingqiu,Nahida,Zhongli,2023-10-16 18:00:09+00:00
98a278f077ef11eeaa5828c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Yelan,Kaedehara Kazuha,Bennett,2023-10-16 18:01:30+00:00
98a278f077ef11eeaa5828c2dd2980ba,12,12-3,12-3-1,Hu Tao,Xingqiu,Nahida,Zhongli,2023-10-16 18:08:47+00:00
98a278f077ef11eeaa5828c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Yelan,Kaedehara Kazuha,Bennett,2023-10-16 18:10:33+00:00
98a278f177ef11eeb68628c2dd2980ba,11,11-1,11-1-1,Hu Tao,Layla,Yelan,Xingqiu,2023-10-21 14:52:19+00:00
98a278f177ef11eeb68628c2dd2980ba,11,11-1,11-1-2,Yae Miko,Baizhu,Kaedehara Kazuha,Fischl,2023-10-21 14:53:04+00:00
98a278f177ef11eeb68628c2dd2980ba,11,11-2,11-2-1,Hu Tao,Layla,Yelan,Xingqiu,2023-10-21 14:53:54+00:00
98a278f177ef11eeb68628c2dd2980ba,11,11-2,11-2-2,Yae Miko,Baizhu,Kaedehara Kazuha,Fischl,2023-10-21 14:54:52+00:00
98a278f177ef11eeb68628c2dd2980ba,11,11-3,11-3-1,Hu Tao,Layla,Yelan,Xingqiu,2023-10-21 14:55:40+00:00
98a278f177ef11eeb68628c2dd2980ba,11,11-3,11-3-2,Yae Miko,Baizhu,Kaedehara Kazuha,Fischl,2023-10-21 14:56:43+00:00
98a278f177ef11eeb68628c2dd2980ba,12,12-1,12-1-1,Hu Tao,Layla,Yelan,Xingqiu,2023-10-21 14:57:59+00:00
98a278f177ef11eeb68628c2dd2980ba,12,12-1,12-1-2,Yae Miko,Baizhu,Kaedehara Kazuha,Fischl,2023-10-21 14:59:14+00:00
98a278f177ef11eeb68628c2dd2980ba,12,12-2,12-2-1,Hu Tao,Layla,Yelan,Xingqiu,2023-10-21 15:00:43+00:00
98a278f177ef11eeb68628c2dd2980ba,12,12-2,12-2-2,Yae Miko,Baizhu,Kaedehara Kazuha,Fischl,2023-10-21 15:01:28+00:00
98a278f177ef11eeb68628c2dd2980ba,12,12-3,12-3-1,Hu Tao,Layla,Yelan,Xingqiu,2023-10-21 15:02:31+00:00
98a278f177ef11eeb68628c2dd2980ba,12,12-3,12-3-2,Yae Miko,Baizhu,Kaedehara Kazuha,Fischl,2023-10-21 15:03:40+00:00
98a278f277ef11eeb5cb28c2dd2980ba,11,11-1,11-1-1,Ganyu,Shenhe,Venti,Jean,2023-10-23 11:50:45+00:00
98a278f277ef11eeb5cb28c2dd2980ba,11,11-1,11-1-2,Yae Miko,Raiden Shogun,Yelan,Dehya,2023-10-23 11:51:19+00:00
98a278f277ef11eeb5cb28c2dd2980ba,11,11-2,11-2-1,Ganyu,Shenhe,Venti,Jean,2023-10-23 11:51:44+00:00
98a278f277ef11eeb5cb28c2dd2980ba,11,11-2,11-2-2,Yae Miko,Raiden Shogun,Yelan,Dehya,2023-10-23 11:52:53+00:00
98a278f277ef11eeb5cb28c2dd2980ba,11,11-3,11-3-1,Ganyu,Shenhe,Venti,Jean,2023-10-23 11:53:32+00:00
98a278f277ef11eeb5cb28c2dd2980ba,11,11-3,11-3-2,Yae Miko,Raiden Shogun,Yelan,Dehya,2023-10-23 11:54:22+00:00
98a278f277ef11eeb5cb28c2dd2980ba,12,12-1,12-1-1,Ganyu,Shenhe,Venti,Jean,2023-10-23 12:06:31+00:00
98a278f277ef11eeb5cb28c2dd2980ba,12,12-1,12-1-2,Nilou,Nahida,Yelan,Sangonomiya Kokomi,2023-10-23 12:07:14+00:00
98a278f277ef11eeb5cb28c2dd2980ba,12,12-2,12-2-1,Ganyu,Shenhe,Venti,Jean,2023-10-23 12:08:24+00:00
98a278f277ef11eeb5cb28c2dd2980ba,12,12-2,12-2-2,Nilou,Nahida,Yelan,Sangonomiya Kokomi,2023-10-23 12:09:20+00:00
98a278f277ef11eeb5cb28c2dd2980ba,12,12-3,12-3-1,Ganyu,Shenhe,Venti,Jean,2023-10-23 12:10:05+00:00
98a278f277ef11eeb5cb28c2dd2980ba,12,12-3,12-3-2,Nilou,Nahida,Yelan,Sangonomiya Kokomi,2023-10-23 12:11:16+00:00
98a278f377ef11ee83f528c2dd2980ba,11,11-1,11-1-1,Neuvillette,Tartaglia,Kaedehara Kazuha,Fischl,2023-10-18 15:24:50+00:00
98a278f377ef11ee83f528c2dd2980ba,11,11-1,11-1-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-10-18 15:25:25+00:00
98a278f377ef11ee83f528c2dd2980ba,11,11-2,11-2-1,Neuvillette,Tartaglia,Kaedehara Kazuha,Fischl,2023-10-18 15:25:54+00:00
98a278f377ef11ee83f528c2dd2980ba,11,11-2,11-2-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-10-18 15:26:33+00:00
98a278f377ef11ee83f528c2dd2980ba,11,11-3,11-3-1,Neuvillette,Tartaglia,Kaedehara Kazuha,Fischl,2023-10-18 15:27:26+00:00
98a278f377ef11ee83f528c2dd2980ba,11,11-3,11-3-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-10-18 15:28:18+00:00
98a278f377ef11ee83f528c2dd2980ba,12,12-1,12-1-1,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-10-18 15:29:18+00:00
98a278f377ef11ee83f528c2dd2980ba,12,12-1,12-1-2,Neuvillette,Tartaglia,Kaedehara Kazuha,Fischl,2023-10-18 15:30:05+00:00
98a278f377ef11ee83f528c2dd2980ba,12,12-2,12-2-1,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-10-18 15:34:26+00:00
98a278f377ef11ee83f528c2dd2980ba,12,12-2,12-2-2,Neuvillette,Tartaglia,Kaedehara Kazuha,Fischl,2023-10-18 15:35:43+00:00
98a278f377ef11ee83f528c2dd2980ba,12,12-3,12-3-1,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-10-18 15:40:04+00:00
98a278f377ef11ee83f528c2dd2980ba,12,12-3,12-3-2,Neuvillette,Tartaglia,Kaedehara Kazuha,Fischl,2023-10-18 15:41:01+00:00
98a278f477ef11ee9c9328c2dd2980ba,11,11-1,11-1-1,Shenhe,Sucrose,Kamisato Ayaka,Sangonomiya Kokomi,2023-10-17 16:35:07+00:00
98a278f477ef11ee9c9328c2dd2980ba,11,11-1,11-1-2,Yae Miko,Raiden Shogun,Eula,Jean,2023-10-17 16:36:03+00:00
98a278f477ef11ee9c9328c2dd2980ba,11,11-2,11-2-1,Shenhe,Sucrose,Kamisato Ayaka,Sangonomiya Kokomi,2023-10-17 16:36:57+00:00
98a278f477ef11ee9c9328c2dd2980ba,11,11-2,11-2-2,Yae Miko,Raiden Shogun,Eula,Jean,2023-10-17 16:38:52+00:00
98a278f477ef11ee9c9328c2dd2980ba,11,11-3,11-3-1,Shenhe,Sucrose,Kamisato Ayaka,Sangonomiya Kokomi,2023-10-17 16:40:03+00:00
98a278f477ef11ee9c9328c2dd2980ba,11,11-3,11-3-2,Yae Miko,Raiden Shogun,Eula,Jean,2023-10-17 16:41:34+00:00
98a278f477ef11ee9c9328c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Rosaria,Eula,Zhongli,2023-10-27 01:18:47+00:00
98a278f477ef11ee9c9328c2dd2980ba,12,12-1,12-1-2,Yae Miko,Fischl,Nahida,Sangonomiya Kokomi,2023-10-27 01:20:05+00:00
98a278f477ef11ee9c9328c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Rosaria,Eula,Zhongli,2023-10-27 01:27:56+00:00
98a278f477ef11ee9c9328c2dd2980ba,12,12-2,12-2-2,Yae Miko,Fischl,Nahida,Sangonomiya Kokomi,2023-10-27 01:29:03+00:00
98a278f477ef11ee9c9328c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Rosaria,Eula,Zhongli,2023-10-27 01:30:22+00:00
98a278f477ef11ee9c9328c2dd2980ba,12,12-3,12-3-2,Yae Miko,Fischl,Nahida,Sangonomiya Kokomi,2023-10-27 01:32:14+00:00
98a278f577ef11eebf3a28c2dd2980ba,11,11-1,11-1-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha,2023-10-16 15:16:37+00:00
98a278f577ef11eebf3a28c2dd2980ba,11,11-1,11-1-2,Alhaitham,Kuki Shinobu,Baizhu,Xingqiu,2023-10-16 15:17:30+00:00
98a278f577ef11eebf3a28c2dd2980ba,11,11-2,11-2-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha,2023-10-16 15:18:07+00:00
98a278f577ef11eebf3a28c2dd2980ba,11,11-2,11-2-2,Alhaitham,Kuki Shinobu,Baizhu,Xingqiu,2023-10-16 15:18:56+00:00
98a278f577ef11eebf3a28c2dd2980ba,11,11-3,11-3-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha,2023-10-16 15:19:53+00:00
98a278f577ef11eebf3a28c2dd2980ba,11,11-3,11-3-2,Alhaitham,Kuki Shinobu,Baizhu,Xingqiu,2023-10-16 15:21:07+00:00
98a278f577ef11eebf3a28c2dd2980ba,12,12-1,12-1-1,Kaedehara Kazuha,Xiangling,Bennett,Zhongli,2023-10-16 15:23:46+00:00
98a278f577ef11eebf3a28c2dd2980ba,12,12-1,12-1-2,Baizhu,Kuki Shinobu,Yelan,Xingqiu,2023-10-16 15:25:09+00:00
98a278f577ef11eebf3a28c2dd2980ba,12,12-2,12-2-1,Kaedehara Kazuha,Xiangling,Bennett,Zhongli,2023-10-16 15:27:05+00:00
98a278f577ef11eebf3a28c2dd2980ba,12,12-2,12-2-2,Baizhu,Kuki Shinobu,Yelan,Xingqiu,2023-10-16 15:28:21+00:00
98a278f577ef11eebf3a28c2dd2980ba,12,12-3,12-3-1,Kaedehara Kazuha,Xiangling,Bennett,Zhongli,2023-10-16 15:34:30+00:00
98a278f577ef11eebf3a28c2dd2980ba,12,12-3,12-3-2,Baizhu,Kuki Shinobu,Yelan,Xingqiu,2023-10-16 15:36:33+00:00
98a278f677ef11eeb3ed28c2dd2980ba,11,11-1,11-1-1,Neuvillette,Fischl,Beidou,Kaedehara Kazuha,2023-10-25 19:55:07+00:00
98a278f677ef11eeb3ed28c2dd2980ba,11,11-1,11-1-2,Alhaitham,Kuki Shinobu,Xingqiu,Nahida,2023-10-25 19:55:59+00:00
98a278f677ef11eeb3ed28c2dd2980ba,11,11-2,11-2-1,Neuvillette,Fischl,Beidou,Kaedehara Kazuha,2023-10-25 19:56:46+00:00
98a278f677ef11eeb3ed28c2dd2980ba,11,11-2,11-2-2,Alhaitham,Kuki Shinobu,Xingqiu,Nahida,2023-10-25 19:57:44+00:00
98a278f677ef11eeb3ed28c2dd2980ba,11,11-3,11-3-1,Neuvillette,Fischl,Beidou,Kaedehara Kazuha,2023-10-25 19:59:01+00:00
98a278f677ef11eeb3ed28c2dd2980ba,11,11-3,11-3-2,Alhaitham,Kuki Shinobu,Xingqiu,Nahida,2023-10-25 20:00:16+00:00
98a278f677ef11eeb3ed28c2dd2980ba,12,12-1,12-1-1,Alhaitham,Kuki Shinobu,Xingqiu,Nahida,2023-10-25 20:02:36+00:00
98a278f677ef11eeb3ed28c2dd2980ba,12,12-1,12-1-2,Neuvillette,Fischl,Beidou,Kaedehara Kazuha,2023-10-25 20:03:59+00:00
98a278f677ef11eeb3ed28c2dd2980ba,12,12-2,12-2-1,Alhaitham,Kuki Shinobu,Xingqiu,Nahida,2023-10-25 20:10:03+00:00
98a278f677ef11eeb3ed28c2dd2980ba,12,12-2,12-2-2,Neuvillette,Fischl,Beidou,Kaedehara Kazuha,2023-10-25 20:11:10+00:00
98a278f677ef11eeb3ed28c2dd2980ba,12,12-3,12-3-1,Alhaitham,Kuki Shinobu,Xingqiu,Nahida,2023-10-25 20:13:15+00:00
98a278f677ef11eeb3ed28c2dd2980ba,12,12-3,12-3-2,Neuvillette,Fischl,Beidou,Kaedehara Kazuha,2023-10-25 20:14:55+00:00
98a278f777ef11ee932b28c2dd2980ba,11,11-1,11-1-1,Zhongli,Albedo,Xingqiu,Hu Tao,2023-10-24 19:39:26+00:00
98a278f777ef11ee932b28c2dd2980ba,11,11-1,11-1-2,Sangonomiya Kokomi,Nahida,Kuki Shinobu,Yelan,2023-10-24 19:41:06+00:00
98a278f777ef11ee932b28c2dd2980ba,11,11-2,11-2-1,Zhongli,Albedo,Xingqiu,Hu Tao,2023-10-24 19:41:37+00:00
98a278f777ef11ee932b28c2dd2980ba,11,11-2,11-2-2,Sangonomiya Kokomi,Nahida,Kuki Shinobu,Yelan,2023-10-24 19:42:55+00:00
98a278f777ef11ee932b28c2dd2980ba,11,11-3,11-3-1,Zhongli,Albedo,Xingqiu,Hu Tao,2023-10-24 19:43:45+00:00
98a278f777ef11ee932b28c2dd2980ba,11,11-3,11-3-2,Sangonomiya Kokomi,Nahida,Kuki Shinobu,Yelan,2023-10-24 19:45:19+00:00
98a278f777ef11ee932b28c2dd2980ba,12,12-1,12-1-1,Zhongli,Collei,Raiden Shogun,Tighnari,2023-10-24 20:05:30+00:00
98a278f777ef11ee932b28c2dd2980ba,12,12-1,12-1-2,Sangonomiya Kokomi,Nahida,Yelan,Kuki Shinobu,2023-10-24 20:06:37+00:00
98a278f777ef11ee932b28c2dd2980ba,12,12-2,12-2-1,Diona,Albedo,Xingqiu,Hu Tao,2023-10-24 19:51:54+00:00
98a278f777ef11ee932b28c2dd2980ba,12,12-2,12-2-2,Zhongli,Yelan,Nahida,Kuki Shinobu,2023-10-24 19:53:10+00:00
98a278f777ef11ee932b28c2dd2980ba,12,12-3,12-3-1,Diona,Albedo,Xingqiu,Hu Tao,2023-10-24 19:54:20+00:00
98a278f777ef11ee932b28c2dd2980ba,12,12-3,12-3-2,Zhongli,Yelan,Nahida,Kuki Shinobu,2023-10-24 19:55:44+00:00
98a278f877ef11ee9e5d28c2dd2980ba,11,11-1,11-1-1,Ganyu,Venti,Mona,Diona,2023-10-20 19:59:10+00:00
98a278f877ef11ee9e5d28c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Nahida,Yelan,Baizhu,2023-10-20 20:00:05+00:00
98a278f877ef11ee9e5d28c2dd2980ba,11,11-2,11-2-1,Ganyu,Venti,Mona,Diona,2023-10-20 20:00:59+00:00
98a278f877ef11ee9e5d28c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Nahida,Yelan,Baizhu,2023-10-20 20:03:34+00:00
98a278f877ef11ee9e5d28c2dd2980ba,11,11-3,11-3-1,Ganyu,Venti,Mona,Diona,2023-10-20 20:04:34+00:00
98a278f877ef11ee9e5d28c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Nahida,Yelan,Baizhu,2023-10-20 20:06:03+00:00
98a278f877ef11ee9e5d28c2dd2980ba,12,12-1,12-1-1,Kamisato Ayaka,Shenhe,Venti,Ganyu,2023-10-19 22:11:24+00:00
98a278f877ef11ee9e5d28c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Nahida,Yelan,Baizhu,2023-10-19 22:12:24+00:00
