uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
1ea0a593d62d11ee94c028c2dd2980ba,12,12-1,12-1-2,Kuki Shinobu,Nahida,Furina,Sangonomiya Kokomi,2024-02-16 20:01:07+00:00
1ea0a593d62d11ee94c028c2dd2980ba,12,12-2,12-2-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-16 20:02:22+00:00
1ea0a593d62d11ee94c028c2dd2980ba,12,12-2,12-2-2,Kuki Shinobu,Nahida,Furina,Sangonomiya Kokomi,2024-02-16 20:03:31+00:00
1ea0a593d62d11ee94c028c2dd2980ba,12,12-3,12-3-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-16 20:05:48+00:00
1ea0a593d62d11ee94c028c2dd2980ba,12,12-3,12-3-2,Kuki Shinobu,Nahida,Furina,Sangonomiya Kokomi,2024-02-16 20:06:39+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,11,11-1,11-1-1,Fischl,Xingqiu,Sucrose,Bennett,2024-02-17 01:27:11+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,11,11-1,11-1-2,Ganyu,Venti,Diona,Xiangling,2024-02-17 01:28:14+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,11,11-2,11-2-1,Fischl,Xingqiu,Sucrose,Bennett,2024-02-17 01:28:42+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,11,11-2,11-2-2,Ganyu,Venti,Diona,Xiangling,2024-02-17 01:30:21+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,11,11-3,11-3-1,Fischl,Xingqiu,Sucrose,Bennett,2024-02-17 01:31:22+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,11,11-3,11-3-2,Ganyu,Venti,Diona,Xiangling,2024-02-17 01:32:41+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,12,12-1,12-1-1,Furina,Ganyu,Kaedehara Kazuha,Charlotte,2024-02-23 07:58:38+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,12,12-1,12-1-2,Nahida,Xingqiu,Fischl,Kuki Shinobu,2024-02-23 08:03:07+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,12,12-2,12-2-1,Furina,Ganyu,Kaedehara Kazuha,Charlotte,2024-02-20 07:09:24+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,12,12-2,12-2-2,Nahida,Xingqiu,Kuki Shinobu,Fischl,2024-02-20 07:10:33+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,12,12-3,12-3-1,Furina,Ganyu,Kaedehara Kazuha,Charlotte,2024-02-20 07:13:00+00:00
1ea0a594d62d11eeb1ae28c2dd2980ba,12,12-3,12-3-2,Nahida,Xingqiu,Kuki Shinobu,Fischl,2024-02-20 07:14:03+00:00
1ea0a595d62d11ee972028c2dd2980ba,11,11-1,11-1-1,Kirara,Traveler,Navia,Raiden Shogun,2024-02-16 20:17:43+00:00
1ea0a595d62d11ee972028c2dd2980ba,11,11-1,11-1-2,Furina,Gaming,Venti,Nahida,2024-02-16 20:18:30+00:00
1ea0a595d62d11ee972028c2dd2980ba,11,11-2,11-2-1,Kirara,Traveler,Navia,Raiden Shogun,2024-02-16 20:18:57+00:00
1ea0a595d62d11ee972028c2dd2980ba,11,11-2,11-2-2,Furina,Gaming,Venti,Nahida,2024-02-16 20:20:25+00:00
1ea0a595d62d11ee972028c2dd2980ba,11,11-3,11-3-1,Kirara,Traveler,Navia,Raiden Shogun,2024-02-16 20:21:06+00:00
1ea0a595d62d11ee972028c2dd2980ba,11,11-3,11-3-2,Furina,Gaming,Venti,Nahida,2024-02-16 20:21:46+00:00
1ea0a595d62d11ee972028c2dd2980ba,12,12-1,12-1-1,Xinyan,Navia,Klee,Amber,2024-02-16 20:24:54+00:00
1ea0a595d62d11ee972028c2dd2980ba,12,12-1,12-1-2,Kuki Shinobu,Sucrose,Xingqiu,Yelan,2024-02-16 20:26:38+00:00
1ea0a595d62d11ee972028c2dd2980ba,12,12-2,12-2-1,Xinyan,Navia,Klee,Amber,2024-02-16 20:31:28+00:00
1ea0a595d62d11ee972028c2dd2980ba,12,12-2,12-2-2,Kuki Shinobu,Sucrose,Xingqiu,Yelan,2024-02-16 20:32:56+00:00
1ea0a595d62d11ee972028c2dd2980ba,12,12-3,12-3-1,Xinyan,Navia,Klee,Amber,2024-02-16 20:34:36+00:00
1ea0a595d62d11ee972028c2dd2980ba,12,12-3,12-3-2,Kuki Shinobu,Sucrose,Xingqiu,Yelan,2024-02-16 20:35:41+00:00
1ea0a596d62d11eea44d28c2dd2980ba,11,11-1,11-1-1,Furina,Xianyun,Traveler,Xiangling,2024-02-16 03:52:28+00:00
1ea0a596d62d11eea44d28c2dd2980ba,11,11-1,11-1-2,Mona,Nilou,Nahida,Collei,2024-02-16 03:53:08+00:00
1ea0a596d62d11eea44d28c2dd2980ba,11,11-2,11-2-1,Furina,Xianyun,Traveler,Xiangling,2024-02-16 03:53:40+00:00
1ea0a596d62d11eea44d28c2dd2980ba,11,11-2,11-2-2,Mona,Nilou,Nahida,Collei,2024-02-16 03:54:31+00:00
1ea0a596d62d11eea44d28c2dd2980ba,11,11-3,11-3-1,Furina,Xianyun,Traveler,Xiangling,2024-02-16 03:55:33+00:00
1ea0a596d62d11eea44d28c2dd2980ba,11,11-3,11-3-2,Mona,Nilou,Nahida,Collei,2024-02-16 03:56:36+00:00
1ea0a596d62d11eea44d28c2dd2980ba,12,12-1,12-1-1,Furina,Xianyun,Traveler,Xiangling,2024-02-16 03:58:36+00:00
1ea0a596d62d11eea44d28c2dd2980ba,12,12-1,12-1-2,Kamisato Ayaka,Mona,Ganyu,Shenhe,2024-02-16 03:59:34+00:00
1ea0a596d62d11eea44d28c2dd2980ba,12,12-2,12-2-1,Furina,Xianyun,Traveler,Xiangling,2024-02-16 04:00:25+00:00
1ea0a596d62d11eea44d28c2dd2980ba,12,12-2,12-2-2,Kamisato Ayaka,Mona,Ganyu,Shenhe,2024-02-16 04:01:36+00:00
1ea0a596d62d11eea44d28c2dd2980ba,12,12-3,12-3-1,Furina,Xianyun,Traveler,Xiangling,2024-02-16 04:03:02+00:00
1ea0a596d62d11eea44d28c2dd2980ba,12,12-3,12-3-2,Kamisato Ayaka,Mona,Ganyu,Shenhe,2024-02-16 04:03:55+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,11,11-1,11-1-1,Furina,Nahida,Yaoyao,Cyno,2024-02-16 23:04:23+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,11,11-1,11-1-2,Venti,Kuki Shinobu,Yae Miko,Alhaitham,2024-02-16 23:05:21+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,11,11-2,11-2-1,Furina,Nahida,Yaoyao,Cyno,2024-02-16 23:05:50+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,11,11-2,11-2-2,Venti,Kuki Shinobu,Yae Miko,Alhaitham,2024-02-16 23:07:00+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,11,11-3,11-3-1,Furina,Nahida,Yaoyao,Cyno,2024-02-16 23:07:49+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,11,11-3,11-3-2,Venti,Kuki Shinobu,Yae Miko,Alhaitham,2024-02-16 23:08:36+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,12,12-1,12-1-1,Nahida,Kuki Shinobu,Yae Miko,Alhaitham,2024-02-16 23:13:00+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,12,12-1,12-1-2,Furina,Baizhu,Fischl,Neuvillette,2024-02-16 23:14:34+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,12,12-2,12-2-1,Nahida,Kuki Shinobu,Yae Miko,Alhaitham,2024-02-16 23:15:53+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,12,12-2,12-2-2,Furina,Baizhu,Fischl,Neuvillette,2024-02-16 23:16:58+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,12,12-3,12-3-1,Nahida,Kuki Shinobu,Yae Miko,Alhaitham,2024-02-16 23:19:12+00:00
1ea0a597d62d11ee9f3628c2dd2980ba,12,12-3,12-3-2,Furina,Baizhu,Fischl,Neuvillette,2024-02-16 23:20:10+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,11,11-1,11-1-1,Faruzan,,,,2024-02-17 15:51:27+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,11,11-1,11-1-2,Wanderer,,,,2024-02-17 15:52:07+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,11,11-2,11-2-1,Faruzan,,,,2024-02-17 15:52:46+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,11,11-2,11-2-2,Wanderer,,,,2024-02-17 15:54:29+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,11,11-3,11-3-1,Faruzan,,,,2024-02-17 15:57:00+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,11,11-3,11-3-2,Wanderer,,,,2024-02-17 15:57:45+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,12,12-1,12-1-1,Xiangling,Xianyun,Mona,Bennett,2024-02-24 10:04:47+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Yelan,Yae Miko,Nahida,2024-02-24 10:06:21+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,12,12-2,12-2-1,Xiangling,Xianyun,Mona,Bennett,2024-02-24 10:21:32+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Yelan,Yae Miko,Nahida,2024-02-24 10:22:32+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,12,12-3,12-3-1,Xiangling,Xianyun,Mona,Bennett,2024-02-24 10:24:42+00:00
1ea0a598d62d11eeb8ab28c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Yelan,Yae Miko,Nahida,2024-02-24 10:25:55+00:00
1ea0a599d62d11eeb41828c2dd2980ba,11,11-1,11-1-1,Shenhe,Kaeya,Venti,Sangonomiya Kokomi,2024-02-16 13:49:26+00:00
1ea0a599d62d11eeb41828c2dd2980ba,11,11-1,11-1-2,Sucrose,Navia,Zhongli,Gorou,2024-02-16 13:50:09+00:00
1ea0a599d62d11eeb41828c2dd2980ba,11,11-2,11-2-1,Shenhe,Kaeya,Venti,Sangonomiya Kokomi,2024-02-16 13:50:57+00:00
1ea0a599d62d11eeb41828c2dd2980ba,11,11-2,11-2-2,Sucrose,Navia,Zhongli,Gorou,2024-02-16 13:52:08+00:00
1ea0a599d62d11eeb41828c2dd2980ba,11,11-3,11-3-1,Shenhe,Kaeya,Venti,Sangonomiya Kokomi,2024-02-16 13:52:51+00:00
1ea0a599d62d11eeb41828c2dd2980ba,11,11-3,11-3-2,Sucrose,Navia,Zhongli,Gorou,2024-02-16 13:53:37+00:00
1ea0a599d62d11eeb41828c2dd2980ba,12,12-1,12-1-1,Chongyun,Kaeya,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-16 14:01:13+00:00
1ea0a599d62d11eeb41828c2dd2980ba,12,12-1,12-1-2,Zhongli,Ganyu,Xiangling,Bennett,2024-02-16 14:02:44+00:00
1ea0a599d62d11eeb41828c2dd2980ba,12,12-2,12-2-1,Chongyun,Kaeya,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-16 14:14:01+00:00
1ea0a599d62d11eeb41828c2dd2980ba,12,12-2,12-2-2,Zhongli,Ganyu,Xiangling,Bennett,2024-02-16 14:14:59+00:00
1ea0a599d62d11eeb41828c2dd2980ba,12,12-3,12-3-1,Chongyun,Kaeya,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-16 14:17:16+00:00
1ea0a599d62d11eeb41828c2dd2980ba,12,12-3,12-3-2,Zhongli,Ganyu,Xiangling,Bennett,2024-02-16 14:18:57+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,11,11-1,11-1-1,Tighnari,Furina,Yae Miko,Baizhu,2024-02-18 15:33:43+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,11,11-1,11-1-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-18 15:34:26+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,11,11-2,11-2-1,Tighnari,Furina,Yae Miko,Baizhu,2024-02-18 15:34:58+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,11,11-2,11-2-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-18 15:35:55+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,11,11-3,11-3-1,Tighnari,Furina,Yae Miko,Baizhu,2024-02-18 15:36:30+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,11,11-3,11-3-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-18 15:37:03+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,12,12-1,12-1-1,Sangonomiya Kokomi,Nahida,Nilou,Traveler,2024-02-18 15:45:22+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,12,12-1,12-1-2,Tighnari,Furina,Yae Miko,Baizhu,2024-02-18 15:46:58+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,12,12-2,12-2-1,Sangonomiya Kokomi,Nahida,Nilou,Traveler,2024-02-18 15:51:37+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,12,12-2,12-2-2,Tighnari,Furina,Yae Miko,Baizhu,2024-02-18 15:52:48+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,12,12-3,12-3-1,Sangonomiya Kokomi,Nahida,Nilou,Traveler,2024-02-18 15:54:43+00:00
1ea0a59ad62d11ee9d8428c2dd2980ba,12,12-3,12-3-2,Tighnari,Furina,Yae Miko,Baizhu,2024-02-18 15:56:21+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,11,11-1,11-1-1,Diona,Furina,Yoimiya,Yun Jin,2024-02-16 17:50:04+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,11,11-1,11-1-2,Chevreuse,Fischl,Yae Miko,Dehya,2024-02-16 17:50:52+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,11,11-2,11-2-1,Diona,Furina,Yoimiya,Yun Jin,2024-02-16 17:51:31+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,11,11-2,11-2-2,Chevreuse,Fischl,Yae Miko,Dehya,2024-02-16 17:52:29+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,11,11-3,11-3-1,Diona,Furina,Yoimiya,Yun Jin,2024-02-16 17:53:18+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,11,11-3,11-3-2,Chevreuse,Fischl,Yae Miko,Dehya,2024-02-16 17:53:48+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,12,12-1,12-1-1,Diona,Furina,Yoimiya,Yun Jin,2024-02-25 08:52:30+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,12,12-1,12-1-2,Chevreuse,Fischl,Yae Miko,Xiangling,2024-02-25 08:53:45+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,12,12-2,12-2-1,Diona,Furina,Yoimiya,Yun Jin,2024-02-25 08:58:01+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,12,12-2,12-2-2,Chevreuse,Fischl,Yae Miko,Xiangling,2024-02-25 08:59:08+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,12,12-3,12-3-1,Diona,Furina,Yoimiya,Yun Jin,2024-02-25 09:01:10+00:00
1ea0a59bd62d11ee9bc028c2dd2980ba,12,12-3,12-3-2,Chevreuse,Fischl,Yae Miko,Xiangling,2024-02-25 09:03:23+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,11,11-1,11-1-1,Nahida,Xingqiu,Baizhu,Kuki Shinobu,2024-02-17 00:41:25+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,11,11-1,11-1-2,Wanderer,Venti,Faruzan,Bennett,2024-02-17 00:42:18+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,11,11-2,11-2-1,Nahida,Xingqiu,Baizhu,Kuki Shinobu,2024-02-17 00:43:12+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,11,11-2,11-2-2,Wanderer,Venti,Faruzan,Bennett,2024-02-17 00:44:45+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,11,11-3,11-3-1,Nahida,Xingqiu,Baizhu,Kuki Shinobu,2024-02-17 00:45:34+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,11,11-3,11-3-2,Wanderer,Venti,Faruzan,Bennett,2024-02-17 00:46:07+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,12,12-1,12-1-1,Xiao,Faruzan,Xianyun,Bennett,2024-02-22 01:07:29+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,12,12-1,12-1-2,Arataki Itto,Albedo,Zhongli,Gorou,2024-02-22 01:08:25+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,12,12-2,12-2-1,Xiao,Faruzan,Xianyun,Bennett,2024-02-17 01:12:58+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,12,12-2,12-2-2,Ganyu,Kaedehara Kazuha,Furina,Charlotte,2024-02-17 01:14:20+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,12,12-3,12-3-1,Xiao,Faruzan,Xianyun,Bennett,2024-02-17 01:17:09+00:00
1ea0a59cd62d11ee95fc28c2dd2980ba,12,12-3,12-3-2,Ganyu,Kaedehara Kazuha,Furina,Charlotte,2024-02-17 01:18:01+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,11,11-1,11-1-1,Navia,Traveler,Bennett,Xiangling,2024-02-16 07:40:59+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,11,11-1,11-1-2,Jean,Ganyu,Fischl,Furina,2024-02-16 07:41:54+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,11,11-2,11-2-1,Navia,Traveler,Bennett,Xiangling,2024-02-16 07:42:25+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,11,11-2,11-2-2,Jean,Ganyu,Fischl,Furina,2024-02-16 07:43:47+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,11,11-3,11-3-1,Navia,Traveler,Bennett,Xiangling,2024-02-16 07:44:24+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,11,11-3,11-3-2,Jean,Ganyu,Fischl,Furina,2024-02-16 07:45:52+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,12,12-1,12-1-1,Navia,Traveler,Bennett,Xiangling,2024-02-16 07:47:53+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,12,12-1,12-1-2,Jean,Ganyu,Fischl,Furina,2024-02-16 07:49:46+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,12,12-2,12-2-1,Navia,Traveler,Bennett,Xiangling,2024-02-16 07:54:35+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,12,12-2,12-2-2,Jean,Ganyu,Fischl,Furina,2024-02-16 07:55:39+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,12,12-3,12-3-1,Navia,Traveler,Bennett,Xiangling,2024-02-16 07:58:22+00:00
1ea0a59dd62d11eebffd28c2dd2980ba,12,12-3,12-3-2,Jean,Ganyu,Fischl,Furina,2024-02-16 07:59:27+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,11,11-1,11-1-1,Zhongli,Tartaglia,Kaedehara Kazuha,Neuvillette,2024-02-16 17:25:53+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,11,11-1,11-1-2,Furina,Xianyun,Gorou,Arataki Itto,2024-02-16 17:26:36+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,11,11-2,11-2-1,Zhongli,Tartaglia,Kaedehara Kazuha,Neuvillette,2024-02-16 17:27:12+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,11,11-2,11-2-2,Furina,Xianyun,Gorou,Arataki Itto,2024-02-16 17:28:05+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,11,11-3,11-3-1,Zhongli,Tartaglia,Kaedehara Kazuha,Neuvillette,2024-02-16 17:28:51+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,11,11-3,11-3-2,Furina,Xianyun,Gorou,Arataki Itto,2024-02-16 17:29:25+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,12,12-1,12-1-1,Zhongli,Nahida,Xiangling,Neuvillette,2024-02-18 17:39:28+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,12,12-1,12-1-2,Furina,Xianyun,Gorou,Arataki Itto,2024-02-18 17:40:47+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,12,12-2,12-2-1,Zhongli,Nahida,Xiangling,Neuvillette,2024-02-18 17:45:23+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,12,12-2,12-2-2,Furina,Xianyun,Gorou,Arataki Itto,2024-02-18 17:46:29+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,12,12-3,12-3-1,Zhongli,Nahida,Xiangling,Neuvillette,2024-02-18 17:48:23+00:00
1ea0a59ed62d11eeb55628c2dd2980ba,12,12-3,12-3-2,Furina,Xianyun,Gorou,Arataki Itto,2024-02-18 17:49:44+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,11,11-1,11-1-1,Neuvillette,Zhongli,Furina,Jean,2024-02-16 13:26:41+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,11,11-1,11-1-2,Xiao,Faruzan,Xianyun,Bennett,2024-02-16 13:27:09+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,11,11-2,11-2-1,Neuvillette,Zhongli,Furina,Jean,2024-02-16 13:27:41+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,11,11-2,11-2-2,Xiao,Faruzan,Xianyun,Bennett,2024-02-16 13:28:43+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,11,11-3,11-3-1,Neuvillette,Zhongli,Furina,Jean,2024-02-16 13:29:14+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,11,11-3,11-3-2,Xiao,Faruzan,Xianyun,Bennett,2024-02-16 13:29:43+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,12,12-1,12-1-1,Neuvillette,Zhongli,Furina,Jean,2024-02-16 13:31:41+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,12,12-1,12-1-2,Hu Tao,Xingqiu,Yelan,Xianyun,2024-02-16 13:32:42+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,12,12-2,12-2-1,Neuvillette,Zhongli,Furina,Jean,2024-02-16 13:40:56+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,12,12-2,12-2-2,Hu Tao,Xingqiu,Yelan,Xianyun,2024-02-16 13:41:44+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,12,12-3,12-3-1,Neuvillette,Zhongli,Furina,Jean,2024-02-16 13:44:01+00:00
1ea0a59fd62d11eea68e28c2dd2980ba,12,12-3,12-3-2,Hu Tao,Xingqiu,Yelan,Xianyun,2024-02-16 13:44:42+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Furina,Jean,Kujou Sara,2024-02-20 16:56:53+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,11,11-1,11-1-2,Nahida,Kuki Shinobu,Yelan,Xingqiu,2024-02-20 16:57:24+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Furina,Jean,Kujou Sara,2024-02-20 16:57:54+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,11,11-2,11-2-2,Nahida,Kuki Shinobu,Yelan,Xingqiu,2024-02-20 16:58:53+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Furina,Jean,Kujou Sara,2024-02-20 16:59:33+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,11,11-3,11-3-2,Nahida,Kuki Shinobu,Yelan,Xingqiu,2024-02-20 17:00:01+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,12,12-1,12-1-1,Nahida,Kuki Shinobu,Yelan,Xingqiu,2024-02-20 17:02:19+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Furina,Jean,Kujou Sara,2024-02-20 17:03:29+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,12,12-2,12-2-1,Nahida,Kuki Shinobu,Yelan,Xingqiu,2024-02-20 17:04:38+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Furina,Jean,Kujou Sara,2024-02-20 17:05:35+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,12,12-3,12-3-1,Nahida,Kuki Shinobu,Yelan,Xingqiu,2024-02-20 17:07:43+00:00
1ea0a5a0d62d11ee867328c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Furina,Jean,Kujou Sara,2024-02-20 17:08:38+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,11,11-1,11-1-1,Yelan,Xingqiu,Xianyun,Gaming,2024-02-16 09:26:23+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,11,11-1,11-1-2,Zhongli,Furina,Baizhu,Navia,2024-02-16 09:27:14+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,11,11-2,11-2-1,Yelan,Xingqiu,Xianyun,Gaming,2024-02-16 09:27:47+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,11,11-2,11-2-2,Zhongli,Furina,Baizhu,Navia,2024-02-16 09:29:06+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,11,11-3,11-3-1,Yelan,Xingqiu,Xianyun,Gaming,2024-02-16 09:29:49+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,11,11-3,11-3-2,Zhongli,Furina,Baizhu,Navia,2024-02-16 09:30:33+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,12,12-1,12-1-1,Zhongli,Yelan,Xingqiu,Hu Tao,2024-02-16 09:32:58+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Nahida,Xianyun,Kujou Sara,2024-02-16 09:33:56+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,12,12-2,12-2-1,Zhongli,Yelan,Xingqiu,Hu Tao,2024-02-16 09:35:22+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Nahida,Xianyun,Kujou Sara,2024-02-16 09:36:13+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,12,12-3,12-3-1,Zhongli,Yelan,Xingqiu,Hu Tao,2024-02-16 09:37:24+00:00
1ea0a5a1d62d11ee829628c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Nahida,Xianyun,Kujou Sara,2024-02-16 09:38:10+00:00
1ea0a5a2d62d11ee802428c2dd2980ba,11,11-1,11-1-1,Yae Miko,Nahida,Fischl,Xianyun,2024-02-18 07:28:24+00:00
1ea0a5a2d62d11ee802428c2dd2980ba,11,11-1,11-1-2,Candace,Beidou,Furina,Yaoyao,2024-02-18 07:29:06+00:00
1ea0a5a2d62d11ee802428c2dd2980ba,11,11-2,11-2-1,Yae Miko,Nahida,Fischl,Xianyun,2024-02-18 07:29:46+00:00
1ea0a5a2d62d11ee802428c2dd2980ba,11,11-2,11-2-2,Candace,Beidou,Furina,Yaoyao,2024-02-18 07:30:32+00:00
1ea0a5a2d62d11ee802428c2dd2980ba,11,11-3,11-3-1,Yae Miko,Nahida,Fischl,Xianyun,2024-02-18 07:31:33+00:00
1ea0a5a2d62d11ee802428c2dd2980ba,11,11-3,11-3-2,Candace,Beidou,Furina,Yaoyao,2024-02-18 07:32:00+00:00
1ea0a5a2d62d11ee802428c2dd2980ba,12,12-1,12-1-1,Candace,Beidou,Furina,Yaoyao,2024-02-18 07:37:35+00:00
